label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
E,-0.025304,-0.024447,0.187127,0.219350,0.294517,0.447780,-0.006027,0.623359,-0.248364,0.659231,0.230846,0.756519,0.075018,0.941218,0.008615,0.761578,0.134568,0.646491,0.002747,0.715585,-0.153118,0.966595,-0.100919,0.738846,-0.016550,0.692769,-0.145756,0.604200,-0.295302,0.851793,-0.201548,0.686302,-0.144337,0.514483,-0.377866,0.496302,-0.351025,0.613966,-0.329790,0.487088,-0.298040,0.508909
E,-0.019873,0.058741,0.198058,0.219557,0.312542,0.473064,0.029641,0.646294,-0.219713,0.615238,0.202068,0.725509,0.078293,1.031857,0.058892,0.783430,0.121242,0.648877,0.005431,0.675191,-0.098439,0.982800,-0.084003,0.787919,0.029173,0.647716,-0.181201,0.603015,-0.310047,0.866005,-0.273110,0.659525,-0.141577,0.508062,-0.286965,0.398382,-0.399341,0.668334,-0.388818,0.550626,-0.343760,0.518459
E,0.024667,0.016546,0.229041,0.171996,0.254107,0.442319,-0.023731,0.642367,-0.193365,0.618992,0.208002,0.694564,0.039389,1.038798,0.085102,0.791195,0.095449,0.672143,-0.029861,0.686771,-0.167430,0.961365,-0.112450,0.797300,-0.002053,0.626252,-0.169579,0.601322,-0.300133,0.835579,-0.213156,0.597889,-0.163171,0.541919,-0.300661,0.432384,-0.374928,0.640294,-0.464047,0.569854,-0.324145,0.523083
E,-0.000000,0.000000,0.200930,0.195589,0.245753,0.486138,-0.010055,0.667208,-0.235553,0.680011,0.202725,0.708806,0.088149,0.993869,0.049430,0.821859,0.093641,0.668329,-0.000000,0.671123,-0.100130,0.994974,-0.101977,0.793475,-0.053174,0.653443,-0.168527,0.598801,-0.286896,0.888119,-0.246101,0.687011,-0.178590,0.548039,-0.311871,0.482720,-0.414808,0.697907,-0.365907,0.586119,-0.302307,0.478889
E,0.039508,0.001865,0.177594,0.222548,0.289871,0.495846,-0.011752,0.695475,-0.261286,0.682979,0.189380,0.725935,0.081941,0.988681,0.066462,0.863343,0.112857,0.692913,0.031482,0.661973,-0.093903,0.991761,-0.101660,0.782680,-0.058005,0.645110,-0.190435,0.525087,-0.285845,0.934794,-0.230418,0.682523,-0.218391,0.521927,-0.366608,0.494756,-0.438852,0.731349,-0.435768,0.569809,-0.272655,0.439387
E,-0.039863,-0.018269,0.166042,0.182125,0.176735,0.520387,0.012379,0.649277,-0.292501,0.651569,0.223163,0.730373,0.067461,1.005669,0.001635,0.817324,0.053046,0.677293,-0.015126,0.661148,-0.102506,0.939334,-0.103126,0.826135,-0.051510,0.684021,-0.181377,0.605474,-0.276690,0.906613,-0.218382,0.644916,-0.202106,0.562562,-0.300902,0.481887,-0.336322,0.700731,-0.357204,0.545556,-0.274036,0.481638
E,0.001869,0.056947,0.195859,0.229054,0.278791,0.480334,-0.053138,0.648094,-0.202335,0.668275,0.165213,0.713050,0.055861,0.965814,0.019056,0.851199,0.131291,0.627424,0.006159,0.686284,-0.121032,0.970697,-0.052787,0.755504,-0.035226,0.666663,-0.096863,0.632577,-0.334190,0.851091,-0.267050,0.689208,-0.231082,0.558433,-0.304209,0.469462,-0.379991,0.715297,-0.330306,0.664547,-0.329659,0.494340
E,-0.000000,0.000000,0.267744,0.152230,0.400131,0.405466,0.220923,0.549297,-0.035311,0.498840,0.187477,0.723335,0.177729,0.944548,0.240360,0.795411,0.254013,0.639121,0.000000,0.704610,-0.031272,0.999511,0.060976,0.811790,0.079069,0.638520,-0.168441,0.641388,-0.213626,0.904172,-0.097297,0.708147,-0.060501,0.555075,-0.336592,0.538494,-0.335155,0.732667,-0.233425,0.603817,-0.196690,0.489004
E,-0.017391,0.021324,0.255633,0.141260,0.368618,0.421066,0.272254,0.518153,-0.096337,0.519453,0.226216,0.800867,0.174063,0.940739,0.258555,0.769330,0.232546,0.666384,-0.040962,0.674392,-0.075552,0.977699,0.050563,0.803896,0.072326,0.661354,-0.173571,0.617147,-0.249186,0.892966,-0.039623,0.715925,-0.009307,0.492705,-0.364965,0.483769,-0.339126,0.746521,-0.205590,0.625994,-0.168020,0.482103
E,-0.016813,-0.027977,0.314492,0.175649,0.388480,0.407013,0.251639,0.528270,-0.027312,0.493107,0.225627,0.714053,0.198549,0.914959,0.207385,0.758679,0.283373,0.658518,0.040029,0.723604,-0.027330,0.991267,0.091802,0.830551,0.055070,0.621623,-0.163505,0.641855,-0.189826,0.924501,-0.120205,0.675746,-0.109924,0.555061,-0.282343,0.532244,-0.335772,0.740378,-0.232909,0.567314,-0.217364,0.481500
E,0.047247,0.036090,0.233447,0.192399,0.452456,0.418796,0.202834,0.551312,0.011778,0.464949,0.175101,0.735437,0.167227,0.893990,0.205710,0.754312,0.240666,0.693180,0.041553,0.705689,-0.011838,1.004800,0.055215,0.812920,0.069403,0.600362,-0.167533,0.617402,-0.229140,0.917973,-0.145099,0.674780,-0.060824,0.519497,-0.355917,0.564106,-0.343587,0.709997,-0.209927,0.551731,-0.240448,0.447628
E,-0.000000,0.000000,0.188409,0.208449,0.232267,0.487788,-0.014974,0.660995,-0.244644,0.653872,0.197565,0.722415,0.083979,0.996468,0.044466,0.834134,0.083897,0.690683,0.000000,0.684847,-0.117421,0.985508,-0.124951,0.795274,-0.072305,0.663638,-0.165310,0.607768,-0.285672,0.874674,-0.249139,0.695043,-0.178664,0.568553,-0.303266,0.486245,-0.401154,0.679745,-0.367344,0.597018,-0.309281,0.521870
E,-0.020478,-0.047269,0.243590,0.130433,0.244618,0.475434,-0.013262,0.643727,-0.251715,0.623927,0.232977,0.682800,0.079064,1.068053,0.067942,0.796955,0.122091,0.700050,-0.013706,0.708709,-0.077797,0.963333,-0.138915,0.780109,-0.055549,0.690088,-0.146243,0.578686,-0.228972,0.849810,-0.241191,0.689633,-0.210318,0.575849,-0.301011,0.507308,-0.402275,0.686722,-0.313116,0.591484,-0.358597,0.549818
E,0.026013,-0.042105,0.151663,0.193289,0.204484,0.477207,-0.024032,0.658045,-0.206519,0.716710,0.159910,0.725694,0.116844,1.033531,0.000968,0.834182,0.111430,0.665549,-0.018649,0.712846,-0.131565,1.003675,-0.073758,0.801940,-0.082598,0.683447,-0.152243,0.593020,-0.282709,0.898325,-0.241064,0.668626,-0.154063,0.562501,-0.312653,0.437454,-0.360427,0.696221,-0.378959,0.616055,-0.275697,0.548503
E,-0.010113,-0.028433,0.171715,0.219217,0.193530,0.541930,-0.005144,0.693292,-0.271363,0.658675,0.180095,0.668232,0.102170,1.034485,0.115964,0.843128,0.071540,0.717879,-0.021166,0.667241,-0.119537,0.957980,-0.151310,0.841065,-0.098574,0.680940,-0.190381,0.603286,-0.274938,0.878147,-0.274254,0.721841,-0.174934,0.517451,-0.275897,0.488488,-0.405959,0.687510,-0.417805,0.572665,-0.303940,0.491920
E,-0.000000,0.000000,0.195530,0.202058,0.240540,0.502695,-0.009262,0.695730,-0.237683,0.693325,0.194232,0.736027,0.067099,0.997746,0.036051,0.821630,0.090951,0.679374,0.000000,0.696076,-0.130099,0.976415,-0.122614,0.766095,-0.054487,0.641889,-0.162631,0.621035,-0.284366,0.877574,-0.233152,0.671211,-0.149327,0.550062,-0.299805,0.507599,-0.391409,0.688792,-0.343990,0.569701,-0.276756,0.483065
E,0.020974,-0.038334,0.190708,0.243075,0.214470,0.503056,-0.036756,0.649366,-0.219258,0.691782,0.196364,0.744921,0.042065,0.961470,0.041576,0.866027,0.100496,0.636945,0.088164,0.659003,-0.185047,1.029210,-0.147012,0.751239,-0.019694,0.691929,-0.168079,0.643273,-0.230009,0.842144,-0.224460,0.659656,-0.185600,0.577979,-0.263911,0.526808,-0.374136,0.680520,-0.334372,0.586501,-0.206424,0.434632
E,-0.018260,-0.005747,0.209901,0.246713,0.271212,0.493935,0.010059,0.692298,-0.230018,0.724308,0.114500,0.727943,0.037828,0.971303,0.017688,0.765501,0.129456,0.755956,0.005770,0.744598,-0.149719,1.016400,-0.136460,0.748957,-0.049561,0.696371,-0.127868,0.665192,-0.327128,0.844692,-0.247682,0.715762,-0.128364,0.496604,-0.308063,0.487551,-0.395421,0.756988,-0.349715,0.557818,-0.311990,0.508282
E,-0.003681,-0.025706,0.215073,0.191191,0.234280,0.471962,-0.067119,0.719980,-0.225563,0.702439,0.189893,0.718987,0.069917,1.018062,0.047573,0.800332,0.119802,0.680983,0.000969,0.679470,-0.143967,0.982601,-0.162681,0.753709,-0.070570,0.635677,-0.154367,0.579132,-0.233809,0.876537,-0.215980,0.699429,-0.094420,0.554956,-0.326887,0.469870,-0.377814,0.678324,-0.294844,0.548258,-0.306886,0.451155
E,-0.000000,0.000000,0.191134,0.204801,0.232938,0.492104,-0.014856,0.680180,-0.234628,0.693570,0.196564,0.722223,0.086513,0.996251,0.046041,0.831055,0.086623,0.680533,-0.000000,0.688838,-0.115933,0.976593,-0.116858,0.765498,-0.058219,0.625241,-0.164576,0.618690,-0.275169,0.878965,-0.225998,0.666097,-0.150993,0.527017,-0.305463,0.506997,-0.380728,0.697502,-0.328354,0.568686,-0.260201,0.461462
E,0.070389,0.048158,0.160797,0.194857,0.221291,0.439575,-0.018267,0.700312,-0.232278,0.685974,0.184833,0.709919,0.092571,1.039438,0.035110,0.808291,0.059502,0.737060,0.055745,0.687667,-0.112277,0.969221,-0.150195,0.764866,-0.102196,0.601099,-0.179381,0.650862,-0.273200,0.849647,-0.193158,0.662338,-0.180808,0.545730,-0.300522,0.440131,-0.375976,0.676897,-0.353129,0.559124,-0.315127,0.454270
E,0.008079,-0.025001,0.182252,0.206037,0.246956,0.510543,-0.033490,0.671918,-0.280848,0.673886,0.236028,0.692663,0.121611,0.962421,0.067011,0.838109,0.136331,0.607434,-0.024029,0.738783,-0.112979,0.992926,-0.142278,0.733173,-0.022129,0.623429,-0.067264,0.623125,-0.251744,0.910610,-0.211213,0.690472,-0.111421,0.526050,-0.322461,0.536512,-0.331921,0.676090,-0.277528,0.534063,-0.258522,0.415685
E,-0.055576,-0.006834,0.206098,0.201504,0.289098,0.455666,-0.014953,0.658363,-0.247515,0.674236,0.184058,0.717761,0.048390,1.027172,0.082504,0.834881,0.080883,0.672254,0.028596,0.658435,-0.099467,0.965379,-0.130410,0.761529,-0.053649,0.582093,-0.193282,0.599788,-0.267083,0.823867,-0.198450,0.712164,-0.175503,0.527198,-0.275768,0.504278,-0.389729,0.724293,-0.291125,0.551755,-0.278442,0.475326
E,-0.000000,0.000000,0.177343,0.201808,0.224901,0.470022,-0.003311,0.632372,-0.219407,0.612921,0.196631,0.732677,0.078606,0.996906,0.033950,0.819805,0.071673,0.668613,0.000000,0.699514,-0.117343,0.979257,-0.118815,0.760753,-0.058112,0.628531,-0.163144,0.631465,-0.273812,0.883772,-0.228129,0.668562,-0.151629,0.539395,-0.300572,0.516719,-0.380581,0.707217,-0.328805,0.574802,-0.258930,0.472042
E,-0.019064,-0.030641,0.159389,0.171334,0.185904,0.518084,-0.042548,0.633782,-0.275640,0.660193,0.198263,0.777806,0.054581,1.068670,-0.001252,0.836498,-0.002246,0.654786,-0.002098,0.699533,-0.131941,0.991438,-0.134563,0.804138,-0.043844,0.588475,-0.151092,0.629736,-0.343419,0.929380,-0.258630,0.671906,-0.140145,0.539898,-0.277095,0.542820,-0.374907,0.678533,-0.325782,0.610027,-0.262868,0.428102
E,0.034238,-0.013919,0.203717,0.185284,0.240240,0.462078,-0.022000,0.647029,-0.243213,0.560662,0.218218,0.715232,0.087096,1.004218,0.054322,0.846768,0.086242,0.687175,0.027289,0.683269,-0.135931,0.997128,-0.169976,0.722676,-0.108245,0.661728,-0.130619,0.656176,-0.272473,0.870179,-0.234999,0.679970,-0.130803,0.505972,-0.279157,0.549083,-0.356134,0.662562,-0.306588,0.572441,-0.212119,0.468196
E,0.033065,0.043918,0.201695,0.185348,0.239377,0.445855,-0.020121,0.667256,-0.217979,0.608752,0.246196,0.774766,0.046316,1.000216,0.022210,0.812613,0.103187,0.689070,-0.047493,0.733355,-0.131005,0.992458,-0.098091,0.783428,-0.074984,0.641871,-0.137314,0.627636,-0.287382,0.853746,-0.173891,0.632746,-0.179311,0.546542,-0.330220,0.570865,-0.416873,0.712973,-0.300948,0.538905,-0.282836,0.475764
E,-0.000000,0.000000,0.189270,0.193347,0.236334,0.492826,-0.001525,0.691913,-0.224725,0.693273,0.193062,0.731610,0.062484,0.998046,0.027100,0.831668,0.076090,0.684789,-0.000000,0.696109,-0.131452,0.974788,-0.126851,0.771403,-0.063660,0.637377,-0.158773,0.621216,-0.279880,0.871391,-0.230689,0.667154,-0.149921,0.536363,-0.290799,0.508029,-0.378242,0.689233,-0.330845,0.566907,-0.263985,0.467612
E,-0.019526,0.012756,0.182775,0.196711,0.256894,0.466718,-0.001273,0.685140,-0.251860,0.717686,0.143428,0.690951,0.082999,0.955827,0.078528,0.787688,0.121671,0.712148,-0.047874,0.697170,-0.173948,0.950042,-0.140947,0.709403,-0.085192,0.630039,-0.165926,0.578611,-0.294649,0.876698,-0.209065,0.742238,-0.116638,0.508501,-0.307014,0.519047,-0.340221,0.741469,-0.382781,0.596569,-0.302692,0.459109
E,0.029237,-0.025031,0.174863,0.250951,0.284725,0.506586,-0.057098,0.642559,-0.220880,0.707252,0.200844,0.700556,0.060697,1.028981,0.022198,0.804256,0.078589,0.699057,-0.010843,0.705269,-0.136912,0.931413,-0.136744,0.801570,-0.075424,0.698026,-0.214907,0.633909,-0.262067,0.838150,-0.232226,0.600693,-0.148337,0.523026,-0.280171,0.525330,-0.384347,0.654458,-0.371666,0.532809,-0.254902,0.476011
E,-0.067565,0.054528,0.198151,0.178422,0.213695,0.479545,0.034110,0.715912,-0.227913,0.723469,0.216359,0.725643,0.095311,1.036412,0.062208,0.848319,0.091652,0.658676,-0.058258,0.704061,-0.138495,0.963080,-0.168667,0.793652,-0.069202,0.606336,-0.179275,0.588621,-0.289487,0.870930,-0.216368,0.612243,-0.145872,0.489793,-0.303665,0.520441,-0.385253,0.627323,-0.345159,0.613703,-0.233189,0.540811
E,-0.000000,0.000000,0.201965,0.216961,0.257665,0.482004,0.019199,0.634330,-0.214170,0.587090,0.196843,0.725835,0.078886,0.996884,0.055091,0.816514,0.106220,0.673687,0.000000,0.689242,-0.112453,0.977039,-0.101337,0.762429,-0.043431,0.632250,-0.163549,0.620942,-0.273368,0.881912,-0.220506,0.672241,-0.148475,0.539901,-0.306130,0.505280,-0.387354,0.707667,-0.321404,0.581773,-0.250563,0.470415
E,0.001933,-0.021836,0.189772,0.221706,0.248520,0.503029,0.035364,0.591080,-0.188162,0.591991,0.244249,0.756168,0.112240,0.994528,0.015729,0.855988,0.128783,0.724605,-0.014208,0.699830,-0.110654,0.957975,-0.150542,0.752705,-0.066985,0.670172,-0.152610,0.606400,-0.237286,0.909162,-0.215221,0.672627,-0.176459,0.546942,-0.310023,0.541697,-0.372895,0.699048,-0.281466,0.565618,-0.262407,0.474818
E,0.020269,0.013854,0.258088,0.236034,0.205103,0.489909,0.023368,0.609405,-0.218271,0.549201,0.206500,0.723597,0.050821,0.983489,0.092254,0.820732,0.098132,0.653195,0.018990,0.714826,-0.089619,0.997222,-0.068984,0.753278,-0.064305,0.643845,-0.159225,0.614476,-0.270823,0.942667,-0.209148,0.695505,-0.190763,0.576302,-0.303570,0.510552,-0.393762,0.672485,-0.367379,0.558423,-0.144711,0.516714
E,0.004948,0.012212,0.247507,0.224004,0.200984,0.520620,0.021272,0.641385,-0.214760,0.580893,0.221142,0.730640,0.086049,0.971717,0.125192,0.856452,0.137082,0.722088,0.004942,0.720433,-0.086453,0.981872,-0.102920,0.762613,-0.036931,0.593939,-0.143500,0.657292,-0.289453,0.867516,-0.240043,0.662311,-0.182149,0.527169,-0.274707,0.473754,-0.392790,0.730325,-0.309461,0.599977,-0.233910,0.476926
E,-0.000000,0.000000,0.188685,0.214664,0.233117,0.499593,-0.014169,0.671472,-0.243534,0.655066,0.201170,0.724849,0.086950,0.996213,0.055558,0.823730,0.101840,0.680400,0.000000,0.693703,-0.114169,0.976533,-0.107973,0.758529,-0.047382,0.624948,-0.168109,0.628368,-0.275485,0.891419,-0.227813,0.676468,-0.155404,0.544151,-0.315201,0.517572,-0.389958,0.715217,-0.333901,0.588547,-0.266000,0.483799
E,-0.033423,0.003108,0.170378,0.240245,0.214145,0.530351,-0.010446,0.686688,-0.223472,0.696966,0.228821,0.715014,0.109580,1.011285,0.084972,0.829557,0.149808,0.689034,-0.043467,0.699795,-0.136028,0.967561,-0.107666,0.776643,-0.055668,0.673274,-0.162594,0.624438,-0.242498,0.903212,-0.267578,0.646351,-0.100565,0.547149,-0.313685,0.558471,-0.387269,0.707603,-0.330475,0.581078,-0.265758,0.489914
E,0.015722,-0.003800,0.190139,0.218666,0.307393,0.515815,-0.089307,0.669013,-0.279726,0.647036,0.194332,0.678849,0.143025,1.001854,0.087783,0.804605,0.101897,0.703109,-0.035568,0.772635,-0.076361,0.983919,-0.124694,0.765996,-0.111213,0.637218,-0.122488,0.586078,-0.291761,0.865582,-0.192460,0.692913,-0.172169,0.544325,-0.309420,0.483278,-0.421449,0.701409,-0.359783,0.585536,-0.289473,0.489071
E,-0.001492,0.019466,0.197519,0.157954,0.220249,0.514966,0.023391,0.707499,-0.203995,0.659270,0.235505,0.781805,0.112837,1.006455,0.073002,0.767205,0.088942,0.602901,-0.001709,0.668252,-0.161892,0.990469,-0.128766,0.753798,-0.034821,0.580568,-0.146268,0.630135,-0.260051,0.868305,-0.195553,0.677206,-0.149928,0.532326,-0.358512,0.519966,-0.371575,0.709956,-0.362234,0.576205,-0.249419,0.508608
E,-0.000000,0.000000,0.191691,0.208954,0.235573,0.484819,-0.014697,0.648203,-0.241742,0.628406,0.200015,0.722194,0.068324,0.997663,0.049369,0.804875,0.104798,0.668292,0.000000,0.682150,-0.125495,0.974103,-0.105848,0.744150,-0.041502,0.622259,-0.168650,0.616190,-0.288203,0.877548,-0.228760,0.658656,-0.148981,0.540482,-0.316373,0.508881,-0.409942,0.717243,-0.340642,0.588312,-0.265477,0.485958
E,0.028400,0.029843,0.160113,0.221766,0.241730,0.474718,-0.068472,0.636039,-0.188852,0.638721,0.194262,0.695970,0.087802,1.046970,0.067467,0.769109,0.076044,0.633746,0.063453,0.690180,-0.103796,0.985290,-0.092827,0.721972,-0.071369,0.587502,-0.169137,0.601691,-0.303830,0.880688,-0.278169,0.621924,-0.115509,0.581176,-0.269827,0.500357,-0.412272,0.750458,-0.387905,0.581935,-0.252711,0.477755
E,0.032898,0.003019,0.155109,0.197004,0.208623,0.516303,0.009500,0.670845,-0.219252,0.655539,0.269731,0.714708,0.068840,0.998100,0.057833,0.814828,0.151466,0.714497,0.007509,0.709040,-0.169921,0.992513,-0.048135,0.651398,-0.015975,0.652029,-0.171126,0.639693,-0.298558,0.932564,-0.196951,0.671508,-0.187000,0.521394,-0.381010,0.509688,-0.398439,0.710697,-0.347983,0.578041,-0.289672,0.479336
E,0.009543,-0.049536,0.238814,0.198713,0.216856,0.512840,0.021169,0.703260,-0.198853,0.590132,0.213688,0.752230,0.094926,0.954502,0.028141,0.785970,0.129927,0.655454,0.018849,0.678471,-0.099958,0.983709,-0.092637,0.690585,-0.065234,0.646220,-0.174609,0.587082,-0.329051,0.827433,-0.213086,0.720968,-0.198491,0.554841,-0.323392,0.506584,-0.401242,0.673461,-0.336230,0.643207,-0.254909,0.491963
E,-0.000000,0.000000,0.192508,0.205869,0.238339,0.499899,-0.000646,0.686225,-0.230874,0.682588,0.201165,0.730276,0.078708,0.996898,0.047897,0.815078,0.095187,0.666720,-0.000000,0.699497,-0.124210,0.974639,-0.110823,0.751712,-0.045140,0.619009,-0.167299,0.632575,-0.282020,0.884825,-0.224068,0.664297,-0.141286,0.534543,-0.310756,0.523829,-0.390240,0.710678,-0.333455,0.576747,-0.263316,0.473340
E,0.006490,-0.002754,0.218681,0.243729,0.232333,0.458967,0.030878,0.685063,-0.235351,0.713447,0.197436,0.766218,0.119663,1.032711,0.063620,0.818029,0.085403,0.638265,0.041512,0.703710,-0.138122,0.994297,-0.065088,0.758731,-0.012369,0.655238,-0.162096,0.626295,-0.251773,0.895349,-0.214305,0.663946,-0.132033,0.522188,-0.323307,0.590984,-0.390741,0.734570,-0.341577,0.618972,-0.251041,0.470279
E,-0.054930,-0.016809,0.217659,0.141501,0.213239,0.405066,-0.067325,0.694877,-0.268561,0.692469,0.234699,0.722190,0.078250,0.978165,0.056668,0.815409,0.058018,0.652986,0.040112,0.739724,-0.120114,0.892743,-0.083797,0.712323,-0.062089,0.620571,-0.121696,0.625147,-0.263005,0.833609,-0.216690,0.694972,-0.152990,0.530204,-0.266764,0.513119,-0.376938,0.686772,-0.335443,0.545127,-0.309869,0.459050
E,0.035649,0.007935,0.215497,0.172252,0.302006,0.528789,-0.030077,0.672342,-0.276865,0.633137,0.213069,0.662678,0.082501,0.974845,0.064090,0.818509,0.052418,0.659001,0.003886,0.701537,-0.127282,1.011429,-0.077977,0.717704,-0.087403,0.579846,-0.173771,0.638583,-0.228045,0.857555,-0.224324,0.656915,-0.127598,0.532370,-0.336736,0.527816,-0.338919,0.708619,-0.283647,0.573401,-0.227773,0.455808
E,-0.000000,0.000000,0.174486,0.207427,0.209044,0.485848,-0.043729,0.645794,-0.270159,0.626689,0.196441,0.720843,0.072434,0.997373,0.037240,0.816703,0.086518,0.682782,0.000000,0.688144,-0.119928,0.970915,-0.120325,0.746313,-0.056016,0.629123,-0.166840,0.625947,-0.279497,0.887628,-0.239627,0.672007,-0.162242,0.557915,-0.311133,0.519074,-0.397327,0.716214,-0.342226,0.587074,-0.271789,0.487137
E,0.014530,0.034015,0.199560,0.260807,0.293232,0.441009,-0.078378,0.602518,-0.212285,0.608402,0.186014,0.736513,0.071140,1.008082,0.019283,0.860006,0.053557,0.679646,0.007947,0.707917,-0.108412,0.961497,-0.141556,0.798598,-0.095218,0.654165,-0.204058,0.639704,-0.251006,0.847171,-0.219500,0.652615,-0.231873,0.581927,-0.343009,0.498597,-0.441760,0.694632,-0.300074,0.640298,-0.297257,0.481340
E,0.007643,-0.032041,0.193182,0.249788,0.171956,0.526370,-0.080159,0.636682,-0.195338,0.682445,0.155271,0.745810,0.032349,1.012741,0.025051,0.834976,0.096252,0.690023,-0.005971,0.755363,-0.134647,0.950995,-0.073315,0.715026,-0.025582,0.619645,-0.192486,0.660139,-0.270334,0.889726,-0.234008,0.692721,-0.205727,0.590576,-0.362807,0.486260,-0.374808,0.746952,-0.358322,0.612410,-0.281720,0.437841
E,-0.019101,-0.041847,0.174174,0.215612,0.221834,0.445622,-0.030775,0.662639,-0.230066,0.609715,0.164301,0.696597,0.078143,0.996301,0.031712,0.799440,0.104387,0.698851,-0.008341,0.758089,-0.160056,0.954895,-0.150793,0.723244,-0.063534,0.638567,-0.166155,0.710139,-0.328386,0.876753,-0.220661,0.587843,-0.140624,0.599919,-0.321300,0.498273,-0.412463,0.726214,-0.337974,0.605026,-0.297071,0.514442
E,-0.000000,0.000000,0.283342,0.189139,0.388052,0.442769,0.190563,0.603298,-0.064155,0.580491,0.192188,0.725347,0.175735,0.948679,0.228116,0.802421,0.243972,0.637002,-0.000000,0.702369,-0.030256,0.999542,0.054805,0.816971,0.077627,0.639820,-0.167989,0.645800,-0.212586,0.909899,-0.096746,0.716015,-0.052685,0.558269,-0.333464,0.556663,-0.323757,0.722483,-0.227329,0.588420,-0.181805,0.473691
E,-0.003808,0.076183,0.253085,0.231472,0.366589,0.404796,0.189907,0.567831,-0.053437,0.610111,0.177755,0.700343,0.205013,0.917894,0.181448,0.829169,0.249610,0.635511,-0.027983,0.722134,-0.007619,0.940883,0.141729,0.775171,0.057600,0.625449,-0.228279,0.616621,-0.230923,0.898306,-0.120863,0.750509,-0.043118,0.585977,-0.343517,0.576816,-0.317924,0.745156,-0.258900,0.623807,-0.176241,0.474751
E,0.041545,-0.008518,0.272391,0.228738,0.376312,0.436651,0.145216,0.575722,-0.033933,0.587811,0.159503,0.707586,0.147581,0.959421,0.242018,0.784163,0.212153,0.586702,0.043345,0.694001,-0.013661,0.967665,0.043803,0.782240,0.096770,0.662933,-0.143857,0.621643,-0.209552,0.873296,-0.093067,0.739146,-0.064513,0.553587,-0.362230,0.531592,-0.348374,0.700890,-0.198600,0.566849,-0.182524,0.498031
